time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count
1668653575,20221117,14005641874,6999000,60%,17500000,135,43,normal,62,569
1668692118,20221117,14005641874,6999000,60%,17500000,135,43,normal,62,570
1668702352,20221117,14005641874,6999000,60%,17500000,135,43,normal,62,571
1668704112,20221117,14005641874,6999000,60%,17500000,135,43,normal,62,572
1668710670,20221117,14005641874,6999000,60%,17500000,135,43,normal,62,573
1668716338,20221117,14005641874,6999000,60%,17500000,135,43,normal,62,574
1668727169,20221117,14005641874,6999000,60%,17500000,135,43,normal,62,575
1668735875,20221118,14005641874,6999000,60%,17500000,135,43,normal,62,575
1668779512,20221118,14005641874,6999000,60%,17500000,135,43,normal,62,576
1668800238,20221118,14005641874,6999000,60%,17500000,135,42,normal,62,576
1668822000,20221119,14005641874,6999000,60%,17500000,135,42,normal,62,576
1668861106,20221119,14005641874,6999000,60%,17500000,134,42,normal,62,576
1668867312,20221119,14005641874,6999000,60%,17500000,134,42,normal,62,577
1668893841,20221119,14005641874,6999000,60%,17500000,134,42,normal,62,578
1668896203,20221119,14005641874,6999000,60%,17500000,133,42,normal,62,578
1668908690,20221120,14005641874,6999000,60%,17500000,134,42,normal,62,579
1668953720,20221120,14005641874,6999000,60%,17500000,134,42,normal,62,580
1668983978,20221120,14005641874,6999000,60%,17500000,132,42,normal,62,580
1668994895,20221121,14005641874,6999000,60%,17500000,132,42,normal,62,580
1669350509,20221125,14005641874,6950000,60%,17500000,98,44,normal,64,589
1669382970,20221125,14005641874,6950000,60%,17500000,98,44,normal,65,589
1669393739,20221125,14005641874,6950000,60%,17500000,97,44,normal,65,589
1669396718,20221125,14005641874,6950000,60%,17500000,97,44,normal,66,590
1669403765,20221125,14005641874,6950000,60%,17500000,96,44,normal,66,590
1669405083,20221125,14005641874,6950000,60%,17500000,96,43,normal,66,590
1669427071,20221126,14005641874,6950000,60%,17500000,96,43,normal,66,590
1669431162,20221126,14005641874,6950000,60%,17500000,96,43,normal,66,591
1669433234,20221126,14005641874,6999000,60%,17500000,127,43,normal,66,591
1669434248,20221126,14005641874,6999000,60%,17500000,128,43,normal,66,591
1669469119,20221126,14005641874,6999000,60%,17500000,128,43,normal,66,592
1669477183,20221126,14005641874,6999000,60%,17500000,128,43,normal,66,593
1669480070,20221126,14005641874,6999000,60%,17500000,129,43,normal,66,593
1669487058,20221126,14005641874,6999000,60%,17500000,129,43,normal,66,594
1669494043,20221126,14005641874,6999000,60%,17500000,129,43,normal,66,595
1669497464,20221126,14005641874,6999000,60%,17500000,129,43,normal,66,596
1669501158,20221126,14005641874,6999000,60%,17500000,129,43,normal,66,597
1669514077,20221127,14005641874,6999000,60%,17500000,129,43,normal,66,598
1669577891,20221127,14005641874,6999000,60%,17500000,129,42,normal,66,598
1669588792,20221127,14005641874,6999000,60%,17500000,130,42,normal,66,598
1669600046,20221128,14005641874,6999000,60%,17500000,130,42,normal,66,598
1669639212,20221128,14005641874,6999000,60%,17500000,130,42,normal,66,599
1669666850,20221128,14005641874,6999000,60%,17500000,130,40,normal,66,599
1669677728,20221128,14005641874,6999000,60%,17500000,130,40,normal,66,600
1669686417,20221129,14005641874,6999000,60%,17500000,130,40,normal,66,601
1669728689,20221129,14005641874,6999000,60%,17500000,130,40,normal,66,600
1669739418,20221129,14005641874,6999000,60%,17500000,130,40,normal,67,600
1669742285,20221129,14005641874,6999000,60%,17500000,130,40,normal,67,601
1669750696,20221129,14005641874,6999000,60%,17500000,130,38,normal,67,601
1669754391,20221129,14005641874,6999000,60%,17500000,130,38,normal,67,602
1669761620,20221129,14005641874,6999000,60%,17500000,130,38,normal,67,603
1669764138,20221129,14005641874,6999000,60%,17500000,129,38,normal,67,603
1669772898,20221130,14005641874,6999000,60%,17500000,129,38,normal,67,605
1669815212,20221130,14005641874,6999000,60%,17500000,129,38,normal,67,606
1669846844,20221130,14005641874,6999000,60%,17500000,128,38,normal,67,606
1669860043,20221201,14005641874,6999000,60%,17500000,128,38,normal,67,608
1669898640,20221201,14005641874,6999000,60%,17500000,128,38,normal,67,609
1669923535,20221201,14005641874,6999000,60%,17500000,128,37,normal,67,609
1669933146,20221201,14005641874,6999000,60%,17500000,128,37,normal,67,610
1669934331,20221201,14005641874,6999000,60%,17500000,127,37,normal,67,611
1669937977,20221201,14005641874,6999000,60%,17500000,127,37,normal,67,612
1669945211,20221202,14005641874,6999000,60%,17500000,127,37,normal,67,613
1669970500,20221202,14005641874,6999000,60%,17500000,27,37,normal,67,613
1669995539,20221202,14005641874,6999000,60%,17500000,27,37,normal,68,614
1670005348,20221202,14005641874,6999000,60%,17500000,25,37,normal,68,614
1670009883,20221202,14005641874,6999000,60%,17500000,21,36,normal,68,614
1670031349,20221203,14005641874,6999000,60%,17500000,21,36,normal,68,614
1670053089,20221203,14005641874,6999000,60%,17500000,22,36,normal,68,614
1670084770,20221203,14005641874,6999000,60%,17500000,22,36,normal,68,615
1670091778,20221203,14005641874,6999000,60%,17500000,22,36,normal,68,616
1670096277,20221203,14005641874,6999000,60%,17500000,24,37,normal,68,617
1670098763,20221203,14005641874,6999000,60%,17500000,24,37,normal,68,618
1670110716,20221203,14005641874,6999000,60%,17500000,24,37,normal,68,619
1670118124,20221204,14005641874,6999000,60%,17500000,24,37,normal,68,619
1670121961,20221204,14005641874,6999000,60%,17500000,24,37,normal,68,620
1670171176,20221204,14005641874,6999000,60%,17500000,23,37,normal,68,620
1670175501,20221204,14005641874,6999000,60%,17500000,23,37,normal,68,621
1670181304,20221204,14005641874,6999000,60%,17500000,23,37,normal,68,622
1670182691,20221204,14005641874,6999000,60%,17500000,23,34,normal,68,623
