time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count
1654073177,20220601,16604914064,11599000,52%,24184000,9924,16,normal,13,157
1654077191,20220601,16604914064,11599000,52%,24184000,9923,16,normal,13,157
1655452789,20220617,16604914064,11599000,52%,24184000,9889,40,normal,31,231
1655469374,20220617,16604914064,11599000,52%,24184000,9889,40,normal,31,232
1655472785,20220617,16604914064,11599000,52%,24184000,9888,40,normal,31,232
1655484975,20220617,16604914064,11599000,52%,24184000,9888,38,normal,31,232
1655486403,20220617,16604914064,11599000,52%,24184000,9888,38,normal,31,233
1655491642,20220617,16604914064,11599000,52%,24184000,9888,38,normal,32,232
1655500511,20220617,16604914064,11599000,52%,24184000,9886,38,normal,32,232
1655516595,20220618,16604914064,11599000,52%,24184000,9885,38,normal,32,232
1655522512,20220618,16604914064,11599000,52%,24184000,9885,38,normal,32,233
1655547488,20220618,16604914064,11599000,52%,24184000,9884,38,normal,32,233
1655561725,20220618,16604914064,11599000,52%,24184000,9884,38,normal,32,234
1655569414,20220618,16604914064,11599000,52%,24184000,9884,39,normal,32,234
1655576442,20220618,16604914064,11599000,52%,24184000,9884,39,normal,32,235
1655586909,20220618,16604914064,11599000,52%,24184000,9884,39,normal,32,236
1655590567,20220618,16604914064,11599000,52%,24184000,9884,39,normal,32,237
1655594171,20220618,16604914064,11599000,52%,24184000,9884,39,normal,32,238
1655603316,20220619,16604914064,11599000,52%,24184000,9884,39,normal,32,239
1655633891,20220619,16604914064,11599000,52%,24184000,9885,39,normal,32,239
1655648098,20220619,16604914064,11599000,52%,24184000,9884,39,normal,32,239
1655655795,20220619,16604914064,11599000,52%,24184000,9883,39,normal,32,239
1655657498,20220619,16604914064,11599000,52%,24184000,9883,37,normal,32,239
1655658956,20220619,16604914064,11599000,52%,24184000,9882,37,normal,32,240
1655671193,20220619,16604914064,11599000,52%,24184000,9882,37,normal,32,241
1655678338,20220619,16604914064,11599000,52%,24184000,9882,37,normal,33,241
1655680588,20220619,16604914064,11599000,52%,24184000,9882,37,normal,33,242
1655681915,20220619,16604914064,11599000,52%,24184000,9881,37,normal,33,243
1655689424,20220620,16604914064,11599000,52%,24184000,9881,37,normal,33,246
1655718026,20220620,16604914064,11599000,52%,24184000,9881,37,normal,33,247
1655734550,20220620,16604914064,11599000,52%,24184000,9881,37,normal,33,248
1655739811,20220620,16604914064,11599000,52%,24184000,9881,37,normal,33,249
1655749333,20220620,16604914064,11599000,52%,24184000,9881,37,normal,33,250
1655757700,20220620,16604914064,11599000,52%,24184000,9881,37,normal,33,251
1655763424,20220620,16604914064,11599000,52%,24184000,9881,37,normal,33,250
1655764891,20220620,16604914064,11599000,52%,24184000,9880,37,normal,33,250
1655775922,20220621,16604914064,11599000,52%,24184000,9880,37,normal,33,253
1655782470,20220621,16604914064,11599000,52%,24184000,9879,37,normal,33,253
1655815160,20220621,16604914064,11599000,52%,24184000,9878,37,normal,33,253
1655818939,20220621,16604914064,11599000,52%,24184000,9878,37,normal,33,254
1655821035,20220621,16604914064,11599000,52%,24184000,9878,37,normal,33,255
1655826291,20220621,16604914064,11599000,52%,24184000,9876,37,normal,33,255
1655828959,20220621,16604914064,11599000,52%,24184000,9876,38,normal,33,256
1655831353,20220621,16604914064,11599000,52%,24184000,9876,38,normal,33,257
1655838857,20220621,16604914064,11599000,52%,24184000,9876,38,normal,33,258
1655846127,20220621,16604914064,11599000,52%,24184000,9877,38,normal,33,259
1655853550,20220621,16604914064,11599000,52%,24184000,9878,38,normal,33,259
1655862798,20220622,16604914064,11599000,52%,24184000,9876,38,normal,33,259
1655869008,20220622,16604914064,11599000,52%,24184000,9876,38,normal,33,260
1655872528,20220622,16604914064,11599000,52%,24184000,9876,38,normal,33,261
1655875239,20220622,16604914064,11599000,52%,24184000,9876,38,normal,33,263
1655876452,20220622,16604914064,11599000,52%,24184000,9876,38,normal,33,262
1655886414,20220622,16604914064,11599000,52%,24184000,9876,38,normal,33,263
1655889415,20220622,16604914064,11599000,52%,24184000,9877,38,normal,33,263
1655898403,20220622,16604914064,11599000,52%,24184000,9877,38,normal,33,262
