time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count
1668653575,20221117,14605640215,6999000,61%,18000000,689,5,normal,284,2273
1668660357,20221117,14605640215,6999000,61%,18000000,689,5,normal,284,2274
1668706819,20221117,14605640215,6999000,61%,18000000,688,5,normal,284,2274
1668709307,20221117,14605640215,6999000,61%,18000000,688,5,normal,284,2273
1668735876,20221118,14605640215,6999000,61%,18000000,688,5,normal,284,2273
1668811289,20221118,14605640215,6999000,61%,18000000,688,5,normal,284,2274
1668822001,20221119,14605640215,6999000,61%,18000000,688,5,normal,284,2274
1668908691,20221120,14605640215,6999000,61%,18000000,688,5,normal,284,2274
1668914349,20221120,14605640215,6999000,61%,18000000,688,5,normal,284,2273
1668961439,20221120,14605640215,6999000,61%,18000000,688,5,normal,284,2274
1668968448,20221120,14605640215,6999000,61%,18000000,688,5,normal,284,2273
1668975484,20221120,14605640215,6999000,61%,18000000,688,4,normal,284,2273
1668994895,20221121,14605640215,6999000,61%,18000000,688,4,normal,284,2274
1669350510,20221125,14605640215,6999000,61%,18000000,687,4,normal,284,2276
1669405083,20221125,14605640215,6999000,61%,18000000,687,4,normal,284,2277
1669427072,20221126,14605640215,6999000,61%,18000000,687,4,normal,284,2277
1669431162,20221126,14605640215,6999000,61%,18000000,687,4,normal,284,2278
1669480070,20221126,14605640215,6999000,61%,18000000,687,4,normal,284,2279
1669514078,20221127,14605640215,6999000,61%,18000000,687,4,normal,284,2279
1669518583,20221127,14605640215,6999000,61%,18000000,687,4,normal,284,2280
1669552608,20221127,14605640215,6999000,61%,18000000,687,4,normal,284,2279
1669600046,20221128,14605640215,6999000,61%,18000000,687,4,normal,284,2279
1669662988,20221128,14605640215,6999000,61%,18000000,687,4,normal,284,2280
1669664321,20221128,14605640215,6999000,61%,18000000,687,5,normal,284,2280
1669666851,20221128,14605640215,6999000,61%,18000000,686,5,normal,284,2280
1669686418,20221129,14605640215,6999000,61%,18000000,686,5,normal,285,2280
1669692662,20221129,14605640215,6999000,61%,18000000,686,5,normal,285,2279
1669728689,20221129,14605640215,6999000,61%,18000000,686,5,normal,285,2280
1669749405,20221129,14605640215,6999000,61%,18000000,686,6,normal,285,2280
1669765259,20221129,14605640215,6999000,61%,18000000,686,6,normal,285,2279
1669772898,20221130,14605640215,6999000,61%,18000000,686,6,normal,285,2279
1669800044,20221130,14605640215,6999000,61%,18000000,586,6,normal,285,2279
1669801229,20221130,14605640215,6999000,61%,18000000,586,6,normal,285,2278
1669817962,20221130,14605640215,6999000,61%,18000000,587,6,normal,285,2278
1669846845,20221130,14605640215,6999000,61%,18000000,587,6,normal,285,2279
1669860043,20221201,14605640215,6999000,61%,18000000,587,6,normal,285,2279
1669865095,20221201,14605640215,6900000,62%,18000000,100,6,normal,285,2279
1669866761,20221201,14605640215,6900000,62%,18000000,100,6,normal,285,2280
1669905606,20221201,14605640215,6900000,62%,18000000,100,6,normal,285,2281
1669923535,20221201,14605640215,6900000,62%,18000000,100,7,normal,285,2281
1669945212,20221202,14605640215,6900000,62%,18000000,100,7,normal,285,2281
1669999758,20221202,14605640215,6900000,62%,18000000,100,7,normal,285,2280
1670008516,20221202,14605640215,6900000,62%,18000000,100,7,normal,285,2279
1670012428,20221202,14605640215,6900000,62%,18000000,100,5,normal,285,2279
1670031350,20221203,14605640215,6900000,62%,18000000,100,5,normal,285,2278
1670084771,20221203,14605640215,6900000,62%,18000000,100,5,normal,285,2279
1670091778,20221203,14605640215,6900000,62%,18000000,100,5,normal,285,2280
1670105886,20221203,14605640215,6900000,62%,18000000,100,5,normal,285,2281
1670107087,20221203,14605640215,6900000,62%,18000000,100,5,normal,285,2280
1670118124,20221204,14605640215,6900000,62%,18000000,100,5,normal,285,2280
1670160170,20221204,14605640215,6900000,62%,18000000,100,5,normal,285,2279
1670182692,20221204,14605640215,6900000,62%,18000000,100,5,normal,286,2279
1670189924,20221204,14605640215,6900000,62%,18000000,100,5,normal,286,2280
1670204470,20221205,14605640215,6900000,62%,18000000,100,5,normal,286,2279
1670210483,20221205,14605640215,6999000,61%,18000000,687,5,normal,286,2279
1670267744,20221205,14605640215,6999000,61%,18000000,687,6,normal,286,2279
1670290759,20221206,14605640215,6999000,61%,18000000,687,6,normal,286,2279
1670294721,20221206,14605640215,6999000,61%,18000000,687,6,normal,286,2278
1670322074,20221206,14605640215,6999000,61%,18000000,687,6,normal,286,2279
1670359156,20221206,14605640215,6999000,61%,18000000,687,6,normal,287,2279
1670377486,20221207,14605640215,6999000,61%,18000000,687,6,normal,287,2279
1670463628,20221208,14605640215,6999000,61%,18000000,687,6,normal,287,2280
1670469755,20221208,14605640215,6999000,61%,18000000,687,7,normal,287,2280
1670528288,20221208,14605640215,6999000,61%,18000000,687,9,normal,287,2280
1670550239,20221209,14605640215,6999000,61%,18000000,686,9,normal,287,2280
1670567033,20221209,14605640215,6999000,61%,18000000,686,9,normal,287,2279
1670592340,20221209,14605640215,6999000,61%,18000000,686,9,normal,287,2280
1670607498,20221209,14605640215,6999000,61%,18000000,685,9,normal,287,2280
1670620649,20221209,14605640215,6999000,61%,18000000,685,9,normal,287,2279
1670636236,20221210,14605640215,6999000,61%,18000000,685,9,normal,287,2279
1670693888,20221210,14605640215,6999000,61%,18000000,686,9,normal,287,2279
1670723290,20221211,14605640215,6999000,61%,18000000,686,9,normal,287,2279
1670764990,20221211,14605640215,6999000,61%,18000000,686,9,normal,287,2280
1670809443,20221212,14605640215,6999000,61%,18000000,686,9,normal,287,2281
1670858482,20221212,14605640215,6999000,61%,18000000,685,9,normal,287,2281
1670895998,20221213,14605640215,6999000,61%,18000000,685,9,normal,287,2282
1670960284,20221213,14605640215,6999000,61%,18000000,685,9,normal,287,2283
1670982168,20221214,14605640215,6999000,61%,18000000,685,9,normal,287,2283
1671038280,20221214,14605640215,6999000,61%,18000000,685,9,normal,287,2284
1671053932,20221214,14605640215,6999000,61%,18000000,685,9,normal,287,2285
1671068711,20221215,14605640215,6999000,61%,18000000,685,9,normal,287,2285
1671128530,20221215,14605640215,6999000,61%,18000000,685,9,normal,287,2286
1671154458,20221216,14605640215,6999000,61%,18000000,685,9,normal,287,2286
1671223101,20221216,14605640215,6999000,61%,18000000,685,9,normal,287,2287
1671240872,20221217,14605640215,6999000,61%,18000000,685,9,normal,287,2287
1671305884,20221217,14605640215,6999000,61%,18000000,685,10,normal,287,2287
1671327363,20221218,14605640215,6999000,61%,18000000,685,10,normal,287,2287
1671372919,20221218,14605640215,6999000,61%,18000000,685,10,normal,287,2288
1671377877,20221218,14605640215,6999000,61%,18000000,685,10,normal,287,2289
1671380680,20221218,14605640215,6999000,61%,18000000,685,10,normal,287,2290
1671413635,20221219,14605640215,6999000,61%,18000000,685,10,normal,287,2291
1671468645,20221219,14605640215,6999000,61%,18000000,685,10,normal,287,2290
1671500222,20221220,14605640215,6999000,61%,18000000,685,10,normal,287,2290
1671586405,20221221,14605640215,6999000,61%,18000000,685,10,normal,287,2290
1671672942,20221222,14605640215,6999000,61%,18000000,685,10,normal,287,2290
1671736490,20221222,14605640215,6999000,61%,18000000,685,11,normal,287,2290
1671745100,20221222,14605640215,6999000,61%,18000000,685,11,normal,287,2291
1671759365,20221223,14605640215,6999000,61%,18000000,685,11,normal,287,2291
1671845081,20221224,14605640215,6999000,61%,18000000,685,11,normal,287,2291
1671932407,20221225,14605640215,6999000,61%,18000000,685,11,normal,287,2291
1671979078,20221225,14605640215,6999000,61%,18000000,685,11,normal,287,2290
1671993562,20221225,14605640215,6999000,61%,18000000,685,11,normal,287,2291
1672018579,20221226,14605640215,6999000,61%,18000000,685,11,normal,288,2291
1672104900,20221227,14605640215,6999000,61%,18000000,685,11,normal,288,2291
1672150602,20221227,14605640215,6999000,61%,18000000,685,11,normal,288,2290
1672158368,20221227,14605640215,6999000,61%,18000000,685,11,normal,288,2291
1672191319,20221228,14605640215,6999000,61%,18000000,685,11,normal,288,2291
1672254893,20221228,14605640215,6999000,61%,18000000,685,11,normal,288,2290
1672277864,20221229,14605640215,6999000,61%,18000000,685,11,normal,288,2291
1672323414,20221229,14605640215,6999000,61%,18000000,685,11,normal,288,2292
1672364269,20221230,14605640215,6999000,61%,18000000,685,11,normal,288,2292
1672367999,20221230,14605640215,6999000,61%,18000000,685,11,normal,288,2293
1672377427,20221230,14605640215,6999000,61%,18000000,685,11,normal,288,2294
1672395585,20221230,14605640215,6999000,61%,18000000,685,11,normal,288,2295
1672438639,20221230,14605640215,6999000,61%,18000000,685,11,normal,288,2296
1672442300,20221230,14605640215,6999000,61%,18000000,685,11,normal,288,2295
1672450523,20221231,14605640215,6999000,61%,18000000,685,11,normal,288,2295
1672461632,20221231,14605640215,6999000,61%,18000000,685,11,normal,288,2296
1672515491,20221231,14605640215,6999000,61%,18000000,685,10,normal,288,2296
1672537849,20230101,14605640215,6999000,61%,18000000,685,10,normal,288,2296
1672593344,20230101,14605640215,6999000,61%,18000000,685,10,normal,288,2297
1672623384,20230102,14605640215,6999000,61%,18000000,685,10,normal,288,2297
1672709761,20230103,14605640215,6999000,61%,18000000,685,10,normal,288,2297
1672780628,20230103,14605640215,6999000,61%,18000000,685,10,normal,289,2297
1672796249,20230104,14605640215,6999000,61%,18000000,685,10,normal,289,2297
1672856665,20230104,14605640215,6999000,61%,18000000,685,10,normal,289,2298
1672882909,20230105,14605640215,6999000,61%,18000000,685,10,normal,289,2298
1672886561,20230105,14605640215,6999000,61%,18000000,685,10,normal,289,2300
1672958306,20230105,14605640215,6999000,61%,18000000,685,10,normal,289,2299
1672969290,20230106,14605640215,6999000,61%,18000000,685,10,normal,289,2299
1672976337,20230106,14605640215,6999000,61%,18000000,685,10,normal,289,2300
1673036414,20230106,14605640215,6999000,61%,18000000,685,8,normal,289,2300
1673037513,20230106,14605640215,6999000,61%,18000000,685,8,normal,289,2301
1673055438,20230107,14605640215,6999000,61%,18000000,685,8,normal,289,2301
1673113081,20230107,14605640215,6999000,61%,18000000,685,8,normal,289,2300
1673122733,20230107,14605640215,6999000,61%,18000000,685,6,normal,289,2300
1673142287,20230108,14605640215,6999000,61%,18000000,685,6,normal,289,2300
1673219931,20230108,14605640215,6999000,61%,18000000,685,6,normal,289,2301
1673228257,20230109,14605640215,6999000,61%,18000000,685,6,normal,289,2302
1673293081,20230109,14605640215,6999000,61%,18000000,685,5,normal,289,2302
1673314976,20230110,14605640215,6999000,61%,18000000,685,5,normal,289,2302
1673401262,20230111,14605640215,6999000,61%,18000000,685,5,normal,289,2302
1673454972,20230111,14605640215,6999000,61%,18000000,685,5,normal,289,2303
1673468440,20230111,14605640215,6999000,61%,18000000,684,5,normal,289,2303
1673480309,20230111,14605640215,6999000,61%,18000000,684,5,normal,289,2302
1673487683,20230112,14605640215,6999000,61%,18000000,684,5,normal,289,2302
1673541782,20230112,14605640215,6999000,61%,18000000,684,5,normal,289,2303
1673574195,20230113,14605640215,6999000,61%,18000000,684,5,normal,289,2303
1673613402,20230113,14605640215,6999000,61%,18000000,684,5,normal,289,2302
1673635278,20230113,14605640215,6999000,61%,18000000,684,5,normal,289,2303
1673660017,20230114,14605640215,6999000,61%,18000000,684,5,normal,289,2303
1673713471,20230114,14605640215,6999000,61%,18000000,684,5,normal,289,2304
1673714643,20230114,14605640215,6999000,61%,18000000,684,5,normal,289,2305
1673747048,20230115,14605640215,6999000,61%,18000000,684,5,normal,289,2305
1673781297,20230115,14605640215,6999000,61%,18000000,684,5,normal,289,2306
1673833148,20230116,14605640215,6999000,61%,18000000,684,5,normal,289,2306
1673900380,20230116,14605640215,6999000,61%,18000000,684,4,normal,289,2306
1673919546,20230117,14605640215,6999000,61%,18000000,684,4,normal,289,2306
1673969938,20230117,14605640215,6999000,61%,18000000,684,4,normal,289,2305
1674006127,20230118,14605640215,6999000,61%,18000000,684,4,normal,289,2304
1674069322,20230118,14605640215,6999000,61%,18000000,684,4,normal,289,2303
1674092587,20230119,14605640215,6999000,61%,18000000,684,4,normal,289,2303
1674096535,20230119,14605640215,6999000,61%,18000000,684,4,normal,289,2304
1674170422,20230119,14605640215,6999000,61%,18000000,684,4,normal,289,2305
1674178904,20230120,14605640215,6999000,61%,18000000,684,4,normal,289,2305
1674265125,20230121,14605640215,6999000,61%,18000000,684,4,normal,289,2305
1674333497,20230121,14605640215,6999000,61%,18000000,684,3,normal,289,2306
1674351869,20230122,14605640215,6999000,61%,18000000,684,3,normal,289,2306
1674437944,20230123,14605640215,6999000,61%,18000000,684,3,normal,289,2306
1674524442,20230124,14605640215,6999000,61%,18000000,684,3,normal,289,2306
1674610649,20230125,14605640215,6999000,61%,18000000,684,3,normal,289,2306
1674697285,20230126,14605640215,6999000,61%,18000000,684,3,normal,289,2306
1674715302,20230126,14605640215,6999000,61%,18000000,684,3,normal,289,2307
1674769087,20230126,14605640215,6999000,61%,18000000,684,3,normal,289,2308
1674783726,20230127,14605640215,6999000,61%,18000000,684,3,normal,289,2308
1674850777,20230127,14605640215,6999000,61%,18000000,684,2,normal,290,2308
1674870080,20230128,14605640215,6999000,61%,18000000,684,2,normal,290,2308
1674956728,20230129,14605640215,6999000,61%,18000000,684,2,normal,290,2308
1675042561,20230130,14605640215,6999000,61%,18000000,684,2,normal,290,2308
1675129468,20230131,14605640215,6999000,61%,18000000,684,2,normal,290,2309
