time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count
1668653576,20221117,11386891528,6940000,50%,13885000,10262,3,normal,63,641
1668716340,20221117,11386891528,6940000,50%,13885000,10262,2,normal,63,641
1668735877,20221118,11386891528,6940000,50%,13885000,10262,2,normal,63,641
1668822001,20221119,11386891528,6940000,50%,13885000,10262,2,normal,63,642
1668908692,20221120,11386891528,6940000,50%,13885000,10262,2,normal,63,642
1668994896,20221121,11386891528,6940000,50%,13885000,10262,2,normal,63,642
1669003270,20221121,11386891528,6940000,50%,13885000,10259,2,normal,63,642
1669350511,20221125,11386891528,6940000,50%,13885000,10358,2,normal,63,642
1669418446,20221125,11386891528,6940000,50%,13885000,10358,2,normal,63,643
1669427073,20221126,11386891528,6940000,50%,13885000,10358,2,normal,63,643
1669484289,20221126,11386891528,6940000,50%,13885000,10358,2,normal,63,642
1669504818,20221126,11386891528,6940000,50%,13885000,10358,2,normal,63,643
1669514079,20221127,11386891528,6940000,50%,13885000,10358,2,normal,63,643
1669574584,20221127,11386891528,6940000,50%,13885000,10358,2,normal,63,644
1669600047,20221128,11386891528,6940000,50%,13885000,10358,2,normal,63,644
1669604387,20221128,11386891528,6940000,50%,13885000,10458,2,normal,63,644
1669686419,20221129,11386891528,6940000,50%,13885000,10458,2,normal,63,644
1669772899,20221130,11386891528,6940000,50%,13885000,10458,2,normal,63,644
1669776834,20221130,11386891528,6940000,50%,13885000,10453,2,normal,63,644
1669801230,20221130,11386891528,6940000,50%,13885000,10453,2,normal,63,643
1669860044,20221201,11386891528,6940000,50%,13885000,10453,2,normal,63,643
1669887632,20221201,11386891528,6940000,50%,13885000,10448,2,normal,63,643
1669923536,20221201,11386891528,6940000,50%,13885000,10448,1,normal,63,643
1669945213,20221202,11386891528,6940000,50%,13885000,10448,1,normal,63,643
1670031351,20221203,11386891528,6940000,50%,13885000,10448,1,normal,63,643
1670118125,20221204,11386891528,6940000,50%,13885000,10448,1,normal,63,643
